61.483,395.51
62.102,389.18
62.724,382.99
63.347,376.94
63.971,371.02
64.598,365.24
65.225,359.59
65.854,354.09
66.485,348.73
67.116,343.5
67.749,338.43
68.382,333.49
69.016,328.7
69.65,324.06
70.284,319.57
70.918,315.22
71.551,311.03
72.184,306.98
72.816,303.09
73.446,299.35
74.074,295.76
74.7,292.33
75.322,289.05
75.941,285.93
76.555,282.96
77.164,280.16
77.766,277.51
78.36,275.02
78.944,272.69
79.517,270.52
80.076,268.51
80.618,266.66
81.141,264.98
81.64,263.45
82.111,262.09
82.547,260.89
82.943,259.86
83.291,258.99
83.582,258.28
83.81,257.74
83.966,257.36
84.044,257.14
84.043,257.09
83.961,257.2
83.801,257.48
83.571,257.92
83.277,258.52
82.927,259.29
82.529,260.23
82.09,261.32
81.618,262.58
81.117,264
80.593,265.59
80.049,267.33
79.489,269.24
78.915,271.31
78.329,273.54
77.734,275.93
77.131,278.48
76.522,281.19
75.907,284.05
75.287,287.08
74.663,290.26
74.036,293.59
73.407,297.08
72.775,300.73
72.142,304.53
71.508,308.48
70.874,312.58
70.238,316.83
69.603,321.23
68.967,325.78
68.332,330.48
67.698,335.32
67.064,340.31
66.431,345.44
65.799,350.72
65.168,356.13
64.539,361.69
63.911,367.39
63.285,373.22
62.66,379.19
62.037,385.3
61.417,391.54
61.616,394.01
62.236,387.71
62.857,381.56
63.481,375.53
64.106,369.65
64.733,363.9
65.361,358.29
65.99,352.82
66.621,347.49
67.253,342.3
67.886,337.26
68.519,332.36
69.153,327.6
69.787,323
70.421,318.54
71.055,314.23
71.689,310.07
72.321,306.06
72.953,302.21
73.583,298.5
74.21,294.95
74.836,291.56
75.458,288.32
76.076,285.23
76.689,282.3
77.296,279.54
77.896,276.93
78.489,274.47
79.071,272.18
79.641,270.05
80.197,268.08
80.736,266.27
81.254,264.62
81.748,263.14
82.212,261.82
82.64,260.66
83.026,259.66
83.363,258.83
83.642,258.16
83.854,257.66
83.994,257.32
84.056,257.14
84.037,257.13
83.937,257.28
83.762,257.6
83.517,258.08
83.21,258.72
82.849,259.53
82.441,260.5
81.995,261.64
81.516,262.93
81.01,264.39
80.481,266.02
79.933,267.8
79.369,269.75
78.793,271.86
78.205,274.13
77.608,276.55
77.003,279.14
76.392,281.89
75.776,284.79
75.155,287.85
74.531,291.07
73.903,294.44
73.273,297.97
72.642,301.65
72.008,305.48
71.374,309.47
70.739,313.61
70.104,317.9
69.468,322.33
68.833,326.92
68.198,331.65
67.564,336.53
66.93,341.55
66.297,346.72
65.666,352.03
65.035,357.48
64.406,363.07
63.779,368.79
63.153,374.66
62.529,380.66
61.906,386.8
61.286,393.07
61.135,398.85
61.753,392.46
62.373,386.2
62.996,380.08
63.62,374.09
64.245,368.24
64.872,362.52
65.501,356.95
66.131,351.51
66.762,346.22
67.394,341.06
68.027,336.05
68.66,331.19
69.294,326.47
69.929,321.9
70.563,317.48
71.197,313.21
71.83,309.09
72.463,305.11
73.094,301.3
73.724,297.63
74.351,294.12
74.976,290.76
75.597,287.56
76.214,284.51
76.826,281.63
77.432,278.9
78.031,276.32
78.621,273.91
79.201,271.66
79.768,269.57
80.321,267.64
80.856,265.87
81.369,264.26
81.857,262.82
82.314,261.53
82.734,260.42
83.11,259.46
83.434,258.67
83.699,258.04
83.896,257.57
84.019,257.27
84.063,257.14
84.026,257.17
83.909,257.36
83.718,257.72
83.458,258.24
83.138,258.92
82.766,259.77
82.349,260.78
81.895,261.96
81.409,263.29
80.897,264.79
80.364,266.46
79.812,268.28
79.245,270.27
78.666,272.42
78.076,274.72
77.477,277.19
76.871,279.82
76.258,282.6
75.641,285.54
75.019,288.64
74.394,291.9
73.766,295.31
73.135,298.87
72.503,302.59
71.87,306.47
71.235,310.49
70.6,314.66
69.965,318.99
69.329,323.46
68.694,328.08
68.059,332.85
67.425,337.76
66.792,342.82
66.159,348.02
65.528,353.37
64.898,358.85
64.269,364.48
63.642,370.24
63.017,376.14
62.393,382.17
61.771,388.35
61.151,394.65
61.274,397.25
61.893,390.89
62.514,384.67
63.136,378.58
63.76,372.62
64.386,366.81
65.014,361.12
65.643,355.58
66.273,350.18
66.905,344.92
67.537,339.81
68.17,334.83
68.804,330.01
69.438,325.33
70.072,320.79
70.707,316.41
71.341,312.17
71.974,308.09
72.606,304.15
73.238,300.37
73.867,296.75
74.494,293.27
75.118,289.95
75.738,286.79
76.354,283.79
76.965,280.94
77.57,278.25
78.167,275.71
78.755,273.34
79.332,271.13
79.897,269.08
80.446,267.19
80.976,265.46
81.484,263.89
81.966,262.49
82.415,261.25
82.826,260.17
83.191,259.25
83.503,258.5
83.754,257.91
83.935,257.49
84.04,257.23
84.066,257.14
84.011,257.21
83.877,257.44
83.669,257.84
83.395,258.4
83.062,259.12
82.679,260.01
82.253,261.06
81.791,262.28
81.298,263.66
80.781,265.2
80.243,266.9
79.688,268.77
79.118,270.8
78.536,272.98
77.943,275.33
77.343,277.84
76.735,280.5
76.121,283.32
75.503,286.31
74.88,289.45
74.254,292.74
73.625,296.19
72.995,299.79
72.362,303.55
71.728,307.46
71.094,311.52
70.459,315.73
69.823,320.09
69.188,324.61
68.553,329.26
67.918,334.07
67.284,339.02
66.651,344.11
66.019,349.35
65.388,354.73
64.758,360.25
64.13,365.91
63.503,371.7
62.878,377.64
62.254,383.7
61.633,389.91
61.014,396.25
61.419,395.59
62.038,389.26
62.66,383.07
63.283,377.02
63.908,371.1
64.534,365.31
65.162,359.67
65.791,354.16
66.422,348.8
67.054,343.58
67.686,338.5
68.32,333.56
