47.626,78.755,273.34
49.596,79.332,271.13
51.79,79.897,269.08
54.239,80.446,267.19
56.983,80.976,265.46
60.062,81.484,263.89
63.521,81.966,262.49
67.407,82.415,261.25
71.759,82.826,260.17
76.61,83.191,259.25
81.969,83.503,258.5
87.812,83.754,257.91
94.073,83.935,257.49
100.64,84.04,257.23
107.35,84.066,257.14
114.02,84.011,257.21
120.49,83.877,257.44
126.61,83.669,257.84
132.28,83.395,258.4
137.45,83.062,259.12
142.12,82.679,260.01
146.3,82.253,261.06
150.02,81.791,262.28
153.33,81.298,263.66
156.29,80.781,265.2
158.92,80.243,266.9
161.27,79.688,268.77
163.38,79.118,270.8
165.27,78.536,272.98
166.98,77.943,275.33
168.53,77.343,277.84
169.94,76.735,280.5
171.22,76.121,283.32
172.39,75.503,286.31
173.47,74.88,289.45
174.46,74.254,292.74
175.38,73.625,296.19
176.22,72.995,299.79
177.01,72.362,303.55
177.74,71.728,307.46
178.42,71.094,311.52
179.06,70.459,315.73
179.66,69.823,320.09
180.22,69.188,324.61
180.74,68.553,329.26
181.24,67.918,334.07
181.71,67.284,339.02
182.15,66.651,344.11
182.57,66.019,349.35
182.97,65.388,354.73
183.35,64.758,360.25
183.7,64.13,365.91
184.05,63.503,371.7
184.37,62.878,377.64
184.68,62.254,383.7
184.98,61.633,389.91
185.26,61.014,396.25
25.075,61.419,395.59
25.367,62.038,389.26
25.672,62.66,383.07
25.991,63.283,377.02
26.326,63.908,371.1
26.678,64.534,365.31
27.047,65.162,359.67
27.436,65.791,354.16
27.846,66.422,348.8
28.279,67.054,343.58
28.737,67.686,338.5
29.221,68.32,333.56
29.735,68.954,328.78
30.281,69.588,324.13
30.863,70.223,319.64
31.483,70.857,315.29
32.147,71.491,311.09
32.857,72.124,307.05
33.62,72.756,303.15
34.442,73.387,299.41
35.329,74.016,295.83
36.288,74.642,292.39
37.329,75.266,289.11
38.463,75.885,285.99
39.7,76.5,283.03
41.056,77.11,280.22
42.546,77.713,277.57
44.189,78.308,275.08
46.007,78.894,272.75
48.027,79.469,270.58
50.277,80.03,268.57
52.792,80.575,266.72
55.611,81.101,265.03
58.775,81.603,263.51
62.331,82.078,262.14
66.324,82.519,260.95
70.793,82.92,259.91
75.765,83.274,259.04
81.244,83.572,258.33
87.197,83.807,257.78
93.545,83.971,257.4
100.16,84.057,257.18
106.89,84.064,257.13
113.53,83.99,257.25
119.93,83.838,257.52
125.96,83.614,257.96
131.51,83.325,258.56
136.57,82.979,259.33
141.12,82.585,260.26
145.18,82.15,261.36
148.81,81.68,262.62
152.03,81.181,264.04
154.9,80.658,265.62
157.46,80.116,267.37
159.75,79.557,269.27
161.81,78.983,271.34
163.66,78.399,273.57
165.33,77.804,275.96
166.84,77.202,278.51
168.22,76.592,281.21
169.47,75.978,284.08
170.62,75.358,287.1
171.68,74.734,290.28
172.65,74.108,293.61
173.55,73.478,297.1
174.38,72.847,300.75
175.15,72.214,304.54
175.87,71.58,308.49
176.54,70.946,312.59
177.17,70.31,316.84
177.75,69.675,321.24
178.31,69.04,325.79
178.82,68.405,330.49
179.31,67.77,335.33
179.78,67.136,340.32
180.21,66.503,345.45
180.63,65.871,350.72
181.02,65.241,356.14
181.39,64.611,361.69
181.75,63.983,367.39
182.08,63.357,373.22
182.4,62.732,379.19
182.71,62.11,385.3
183.01,61.489,391.53
23.09,61.569,393.87
23.385,62.189,387.59
23.693,62.811,381.43
24.016,63.435,375.41
24.354,64.06,369.53
24.71,64.687,363.78
25.084,65.315,358.17
25.478,65.945,352.71
25.893,66.576,347.38
26.331,67.208,342.2
26.795,67.841,337.16
27.286,68.475,332.26
27.808,69.109,327.51
28.362,69.743,322.91
28.952,70.378,318.45
29.583,71.012,314.14
30.257,71.646,309.99
30.979,72.279,305.98
31.756,72.911,302.13
32.592,73.541,298.43
33.495,74.17,294.88
34.474,74.796,291.49
35.536,75.418,288.25
36.693,76.037,285.17
37.957,76.651,282.25
39.344,77.259,279.48
40.869,77.861,276.88
42.552,78.454,274.43
44.416,79.037,272.14
46.489,79.609,270.01
48.8,80.167,268.04
51.385,80.708,266.24
54.284,81.228,264.6
57.54,81.724,263.11
61.199,82.191,261.8
65.305,82.623,260.64
69.896,83.014,259.65
74.995,83.355,258.82
80.596,83.639,258.15
86.657,83.857,257.65
93.088,84.003,257.31
99.752,84.07,257.14
106.48,84.057,257.13
113.08,83.963,257.29
119.4,83.793,257.61
125.32,83.552,258.09
130.76,83.248,258.74
135.69,82.89,259.55
140.12,82.485,260.53
144.08,82.04,261.66
147.6,81.563,262.97
150.73,81.058,264.43
153.52,80.53,266.06
156.01,79.983,267.85
158.24,79.42,269.8
160.24,78.844,271.91
162.05,78.256,274.18
163.68,77.66,276.61
165.15,77.055,279.2
166.5,76.444,281.95
167.73,75.828,284.86
168.85,75.208,287.92
169.88,74.583,291.14
170.84,73.956,294.52
171.72,73.326,298.05
172.53,72.694,301.73
173.29,72.061,305.57
174,71.427,309.56
174.66,70.792,313.7
175.27,70.157,317.99
175.85,69.521,322.43
176.4,68.886,327.02
176.91,68.251,331.75
177.39,67.617,336.64
177.84,66.983,341.66
178.27,66.351,346.83
178.68,65.719,352.14
179.07,65.089,357.59
179.44,64.46,363.19
179.79,63.832,368.92
180.12,63.206,374.79
180.44,62.582,380.79
180.74,61.96,386.93
181.03,61.339,393.21
20.823,61.104,398.51
21.108,61.723,392.13
21.405,62.343,385.88
21.717,62.965,379.76
22.044,63.59,373.78
22.386,64.215,367.93
22.746,64.843,362.22
23.125,65.472,356.65
23.523,66.102,351.22
23.944,66.733,345.93
24.388,67.366,340.79
24.859,67.999,335.79
25.357,68.633,330.93
25.886,69.267,326.22
26.449,69.902,321.66
27.048,70.536,317.24
27.689,71.17,312.98
28.374,71.804,308.86
29.109,72.437,304.9
29.9,73.069,301.08
30.752,73.699,297.42
31.673,74.327,293.92
32.671,74.952,290.57
33.755,75.574,287.38
34.937,76.191,284.34
36.231,76.804,281.46
37.649,77.411,278.73
39.211,78.011,276.17
40.937,78.602,273.77
42.85,79.183,271.52
44.979,79.751,269.44
47.355,80.305,267.51
50.014,80.841,265.75
52.998,81.356,264.15
56.35,81.846,262.72
60.116,82.305,261.44
64.341,82.727,260.33
69.059,83.106,259.38
74.286,83.434,258.6
80.01,83.702,257.98
86.176,83.903,257.52
92.683,84.03,257.23
99.382,84.077,257.1
106.1,84.044,257.14
112.65,83.93,257.34
118.88,83.742,257.7
124.69,83.484,258.23
130,83.166,258.92
134.81,82.795,259.78
139.12,82.38,260.8
142.96,81.926,261.98
146.38,81.441,263.33
149.42,80.93,264.83
152.14,80.397,266.5
154.56,79.845,268.34
156.73,79.279,270.33
158.68,78.7,272.49
160.43,78.11,274.8
162.02,77.511,277.28
163.46,76.905,279.91
164.78,76.293,282.7
165.98,75.675,285.65
167.08,75.053,288.76
168.09,74.428,292.02
169.02,73.8,295.44
169.89,73.17,299.01
170.69,72.538,302.74
171.43,71.904,306.62
172.13,71.27,310.65
172.77,70.635,314.83
173.38,69.999,319.16
173.95,69.364,323.64
174.48,68.729,328.27
174.99,68.094,333.04
175.46,67.46,337.97
175.91,66.826,343.03
176.34,66.194,348.24
176.74,65.563,353.59
177.12,64.933,359.08
177.48,64.304,364.71
177.83,63.677,370.48
178.16,63.052,376.39
178.47,62.428,382.43
178.77,61.806,388.61
179.06,61.186,394.92
18.842,61.263,396.67
19.13,61.882,390.32
19.431,62.503,384.11
19.746,63.126,378.03
20.077,63.751,372.08
20.423,64.377,366.28
20.788,65.005,360.61
21.171,65.635,355.08
21.575,66.265,349.69
22.002,66.897,344.44
22.453,67.53,339.33
22.93,68.163,334.37
23.435,68.797,329.56
23.973,69.432,324.89
24.544,70.066,320.37
25.154,70.701,315.99
25.806,71.335,311.77
26.503,71.969,307.7
27.252,72.602,303.77
28.058,73.233,300.01
28.926,73.863,296.39
29.866,74.49,292.93
30.885,75.114,289.62
31.994,75.735,286.47
33.203,76.352,283.48
34.527,76.963,280.64
35.981,77.568,277.96
37.583,78.166,275.44
39.355,78.755,273.08
41.321,79.333,270.89
43.51,79.898,268.85
45.955,80.448,266.97
48.694,80.979,265.25
51.769,81.488,263.7
55.225,81.97,262.31
59.107,82.421,261.08
63.458,82.833,260.01
68.308,83.199,259.11
73.668,83.512,258.37
79.517,83.764,257.8
85.786,83.946,257.39
92.362,84.053,257.14
99.085,84.079,257.06
105.78,84.024,257.14
112.26,83.891,257.39
118.4,83.684,257.8
124.08,83.41,258.37
129.26,83.077,259.11
133.94,82.694,260.01
138.12,82.267,261.08
141.85,81.805,262.31
145.17,81.313,263.7
148.12,80.795,265.26
150.76,80.257,266.97
153.11,79.701,268.85
155.22,79.131,270.89
157.11,78.549,273.09
158.82,77.956,275.45
160.37,77.355,277.97
161.78,76.747,280.65
163.06,76.134,283.48
164.23,75.515,286.48
165.31,74.892,289.63
166.3,74.266,292.94
167.21,73.638,296.4
168.06,73.007,300.01
168.85,72.374,303.78
169.58,71.741,307.71
170.26,71.106,311.78
170.89,70.471,316
171.49,69.835,320.38
172.05,69.2,324.9
172.58,68.565,329.57
173.07,67.93,334.39
173.54,67.296,339.35
173.98,66.663,344.45
174.4,66.031,349.7
174.8,65.4,355.09
175.17,64.771,360.62
175.53,64.142,366.29
175.87,63.516,372.1
176.2,62.891,378.05
176.51,62.268,384.13
176.8,61.646,390.34
177.09,61.027,396.69
16.864,61.428,394.78
17.156,62.048,388.47
17.46,62.669,382.29
17.78,63.293,376.25
18.114,63.918,370.35
18.465,64.545,364.58
18.835,65.173,358.95
19.223,65.803,353.46
19.633,66.434,348.11
20.066,67.066,342.9
20.523,67.699,337.84
21.008,68.333,332.92
21.521,68.967,328.15
22.067,69.602,323.52
22.649,70.237,319.04
23.269,70.871,314.71
23.933,71.506,310.53
24.643,72.139,306.5
25.406,72.772,302.62
26.228,73.403,298.9
27.115,74.032,295.33
28.075,74.658,291.91
29.116,75.282,288.65
30.25,75.902,285.55
31.489,76.517,282.6
32.846,77.127,279.81
34.337,77.731,277.17
35.982,78.326,274.7
37.803,78.912,272.39
39.826,79.487,270.24
42.08,80.048,268.24
44.6,80.594,266.41
47.426,81.119,264.74
50.599,81.622,263.24
54.164,82.096,261.89
58.169,82.537,260.71
62.652,82.938,259.69
67.64,83.291,258.84
73.137,83.588,258.15
79.11,83.822,257.62
85.477,83.985,257.26
92.111,84.07,257.06
98.847,84.075,257.03
105.5,83.998,257.16
111.91,83.844,257.45
117.93,83.618,257.91
123.49,83.328,258.53
128.53,82.98,259.32
133.07,82.585,260.27
137.13,82.148,261.38
140.74,81.677,262.66
143.96,81.177,264.1
146.82,80.654,265.7
149.38,80.11,267.46
151.66,79.55,269.39
153.71,78.977,271.47
155.55,78.391,273.72
157.22,77.797,276.13
158.72,77.194,278.69
160.09,76.584,281.42
161.35,75.969,284.3
162.49,75.349,287.34
163.54,74.725,290.53
164.51,74.098,293.89
165.41,73.469,297.39
166.24,72.838,301.05
167.01,72.205,304.87
167.72,71.571,308.83
168.39,70.936,312.95
169.02,70.301,317.22
169.6,69.665,321.64
170.15,69.03,326.2
170.67,68.395,330.92
171.16,67.761,335.77
171.62,67.127,340.78
172.05,66.494,345.93
172.46,65.862,351.22
172.86,65.232,356.65
173.23,64.603,362.22
173.58,63.975,367.93
173.92,63.349,373.78
174.24,62.724,379.76
174.54,62.101,385.88
174.84,61.481,392.14
14.89,61.597,392.85
15.185,62.217,386.58
15.494,62.839,380.44
15.817,63.463,374.44
16.156,64.089,368.58
16.512,64.717,362.85
16.886,65.345,357.26
17.281,65.976,351.81
17.696,66.607,346.51
18.135,67.239,341.34
18.6,67.873,336.32
19.092,68.507,331.45
19.614,69.141,326.72
20.169,69.776,322.13
20.761,70.411,317.7
21.393,71.045,313.41
22.068,71.68,309.28
22.793,72.313,305.29
23.571,72.945,301.46
24.41,73.576,297.78
25.316,74.204,294.25
26.297,74.83,290.88
27.363,75.453,287.67
28.524,76.072,284.61
29.793,76.686,281.71
31.185,77.294,278.96
32.716,77.896,276.38
34.407,78.489,273.95
36.281,79.072,271.69
38.364,79.644,269.58
40.688,80.201,267.64
43.288,80.741,265.86
46.204,81.261,264.23
49.48,81.757,262.77
53.162,82.222,261.48
57.295,82.653,260.35
61.916,83.041,259.38
67.046,83.38,258.57
72.68,83.661,257.93
78.773,83.876,257.45
85.231,84.018,257.14
91.913,84.081,256.99
98.647,84.063,257
105.25,83.965,257.18
111.56,83.791,257.52
117.47,83.546,258.03
122.88,83.239,258.7
127.79,82.877,259.54
132.2,82.47,260.53
136.13,82.023,261.7
139.63,81.543,263.02
142.74,81.037,264.51
145.52,80.507,266.16
147.99,79.959,267.97
150.21,79.395,269.94
152.19,78.818,272.08
153.98,78.229,274.37
155.6,77.632,276.82
157.07,77.027,279.44
158.41,76.416,282.21
159.63,75.799,285.14
160.75,75.178,288.22
161.78,74.554,291.47
162.72,73.926,294.86
163.6,73.296,298.42
164.41,72.664,302.13
165.16,72.031,305.98
165.87,71.397,310
166.52,70.762,314.16
167.14,70.127,318.47
167.71,69.491,322.93
168.25,68.856,327.54
168.76,68.221,332.3
169.24,67.587,337.2
169.69,66.953,342.25
170.12,66.321,347.44
170.53,65.69,352.77
170.91,65.059,358.24
171.28,64.431,363.86
171.63,63.803,369.61
171.96,63.178,375.5
172.28,62.554,381.52
172.58,61.931,387.68
172.87,61.311,393.98
12.635,61.153,397.23
12.921,61.772,390.87
13.22,62.393,384.64
13.532,63.016,378.54
13.86,63.64,372.58
14.203,64.267,366.76
14.564,64.894,361.08
14.944,65.524,355.53
15.344,66.154,350.13
15.766,66.786,344.86
16.212,67.419,339.74
16.684,68.052,334.76
17.184,68.686,329.93
17.716,69.321,325.25
18.281,69.956,320.71
18.883,70.591,316.32
19.527,71.226,312.08
20.216,71.86,307.99
20.955,72.493,304.05
21.75,73.125,300.26
22.607,73.755,296.63
23.533,74.383,293.15
24.537,75.008,289.83
25.629,75.63,286.66
26.819,76.248,283.65
28.121,76.86,280.8
29.551,77.467,278.1
31.126,78.066,275.57
32.866,78.657,273.19
34.796,79.237,270.97
36.944,79.805,268.92
39.342,80.358,267.02
42.028,80.893,265.29
45.042,81.406,263.72
48.43,81.894,262.31
52.236,82.35,261.06
56.505,82.769,259.98
61.271,83.145,259.06
66.548,83.468,258.3
72.32,83.731,257.71
78.53,83.926,257.28
85.07,84.045,257.02
91.787,84.086,256.92
98.504,84.045,256.99
105.04,83.925,257.21
111.25,83.729,257.61
117.02,83.466,258.16
122.29,83.142,258.89
127.06,82.767,259.77
131.32,82.347,260.82
135.13,81.89,262.03
138.51,81.402,263.4
141.52,80.889,264.94
144.21,80.353,266.64
146.61,79.8,268.5
148.75,79.232,270.53
150.68,78.652,272.71
152.42,78.061,275.05
153.99,77.461,277.55
155.42,76.854,280.22
156.72,76.241,283.04
157.91,75.623,286.02
159.01,75.001,289.15
160.01,74.376,292.44
160.94,73.747,295.89
161.79,73.117,299.49
162.59,72.484,303.24
163.33,71.851,307.15
164.01,71.216,311.2
164.66,70.581,315.41
165.26,69.946,319.77
165.82,69.311,324.28
166.36,68.676,328.93
166.86,68.041,333.73
167.33,67.407,338.68
167.77,66.774,343.77
168.2,66.141,349.01
168.6,65.51,354.38
168.98,64.881,359.9
169.34,64.252,365.56
169.68,63.625,371.35
170.01,63,377.28
170.32,62.377,383.35
170.62,61.755,389.55
170.9,61.136,395.88
10.667,61.333,395.16
10.956,61.952,388.84
11.258,62.574,382.65
11.575,63.198,376.6
11.907,63.823,370.68
12.256,64.45,364.9
12.622,65.078,359.26
13.008,65.708,353.76
13.414,66.339,348.4
13.843,66.971,343.18
14.296,67.604,338.1
14.776,68.238,333.17
15.285,68.872,328.38
15.826,69.507,323.74
16.402,70.142,319.25
17.016,70.777,314.91
17.672,71.412,310.72
18.375,72.046,306.67
19.13,72.679,302.78
19.942,73.31,299.05
20.818,73.94,295.46
21.767,74.567,292.03
22.795,75.191,288.76
23.915,75.812,285.64
25.136,76.428,282.68
26.474,77.039,279.87
27.944,77.644,277.23
29.565,78.241,274.74
31.359,78.829,272.42
33.35,79.406,270.25
35.568,79.969,268.24
38.046,80.517,266.4
40.824,81.047,264.72
43.944,81.553,263.2
47.45,82.032,261.84
51.389,82.478,260.64
55.801,82.886,259.61
60.717,83.246,258.74
66.144,83.553,258.04
72.055,83.796,257.5
78.376,83.97,257.12
84.987,84.067,256.91
91.725,84.083,256.86
98.408,84.019,256.98
104.86,83.876,257.26
110.95,83.659,257.71
116.58,83.377,258.31
121.71,83.038,259.09
126.32,82.648,260.02
130.45,82.217,261.12
134.12,81.75,262.39
137.39,81.254,263.81
140.3,80.734,265.4
142.9,80.193,267.15
145.22,79.635,269.07
147.3,79.063,271.14
149.17,78.479,273.37
150.86,77.885,275.77
152.38,77.283,278.32
153.77,76.675,281.03
155.04,76.06,283.9
156.2,75.441,286.93
157.27,74.818,290.11
158.24,74.191,293.45
159.15,73.562,296.95
159.99,72.931,300.6
160.76,72.298,304.4
161.49,71.665,308.35
162.16,71.03,312.46
162.79,70.395,316.72
163.38,69.759,321.12
163.94,69.124,325.67
164.46,68.489,330.37
164.95,67.854,335.22
165.42,67.221,340.22
165.85,66.588,345.35
166.27,65.956,350.63
166.66,65.325,356.05
167.04,64.696,361.61
167.39,64.068,367.31
167.73,63.442,373.15
168.05,62.817,379.12
168.36,62.194,385.24
168.66,61.573,391.48
8.7019,61.518,393.05
8.995,62.138,386.77
9.3017,62.76,380.63
9.6229,63.384,374.62
9.9598,64.01,368.74
10.314,64.638,363.01
10.685,65.266,357.41
11.077,65.897,351.95
11.49,66.528,346.64
11.926,67.161,341.47
12.387,67.794,336.44
12.875,68.428,331.55
13.394,69.063,326.81
13.945,69.698,322.22
14.531,70.333,317.78
15.158,70.968,313.48
15.828,71.602,309.34
16.546,72.236,305.34
17.317,72.869,301.5
18.148,73.5,297.81
19.045,74.129,294.28
20.016,74.755,290.9
21.071,75.379,287.67
22.22,75.998,284.61
23.475,76.613,281.69
24.851,77.222,278.94
26.364,77.825,276.35
28.035,78.419,273.91
29.885,79.004,271.64
31.941,79.577,269.52
34.234,80.137,267.57
36.799,80.679,265.78
39.675,81.202,264.15
42.906,81.701,262.68
46.538,82.171,261.37
50.616,82.606,260.23
55.178,83,259.25
60.25,83.345,258.44
65.828,83.634,257.79
71.874,83.857,257.3
78.298,84.008,256.97
84.966,84.081,256.82
91.708,84.073,256.82
98.34,83.984,256.99
104.7,83.818,257.32
110.66,83.581,257.82
116.14,83.281,258.48
121.11,82.925,259.31
125.57,82.522,260.3
129.56,82.08,261.45
133.11,81.604,262.77
136.26,81.1,264.25
139.07,80.573,265.89
141.58,80.026,267.69
143.82,79.464,269.65
145.84,78.888,271.78
147.65,78.301,274.06
149.29,77.705,276.51
150.77,77.1,279.11
152.12,76.49,281.88
153.36,75.874,284.8
154.49,75.253,287.88
155.52,74.629,291.11
156.48,74.002,294.5
157.36,73.372,298.05
158.18,72.74,301.74
158.94,72.107,305.6
159.65,71.473,309.6
160.31,70.838,313.75
160.93,70.203,318.06
161.51,69.568,322.51
162.05,68.932,327.11
162.56,68.298,331.86
163.05,67.663,336.76
163.5,67.03,341.8
163.93,66.397,346.98
164.34,65.766,352.31
164.73,65.135,357.77
165.1,64.507,363.38
165.45,63.879,369.12
165.78,63.253,375.01
166.1,62.629,381.02
166.4,62.007,387.18
166.7,61.387,393.47
6.4574,61.089,397.26
6.7417,61.708,390.89
7.0388,62.329,384.66
7.3498,62.952,378.56
7.6758,63.577,372.59
8.0178,64.203,366.76
8.3771,64.831,361.07
8.7549,65.461,355.52
9.1529,66.091,350.11
9.5727,66.723,344.84
10.016,67.356,339.72
10.485,67.99,334.74
10.983,68.624,329.9
11.511,69.259,325.21
12.073,69.894,320.66
12.671,70.529,316.27
13.311,71.164,312.02
13.995,71.799,307.93
14.729,72.432,303.98
15.518,73.064,300.19
16.369,73.695,296.56
17.288,74.323,293.07
18.284,74.949,289.74
19.367,75.571,286.57
20.548,76.19,283.55
21.839,76.803,280.7
23.255,77.41,278
24.815,78.01,275.46
26.539,78.602,273.07
28.45,79.184,270.85
30.577,79.753,268.79
32.95,80.307,266.89
35.607,80.844,265.15
38.589,81.36,263.57
41.94,81.85,262.16
45.706,82.31,260.91
49.932,82.734,259.82
54.652,83.113,258.89
59.882,83.442,258.13
65.612,83.711,257.54
71.788,83.912,257.1
78.305,84.04,256.83
85.017,84.087,256.73
91.745,84.054,256.79
98.308,83.941,257.01
104.55,83.752,257.4
110.37,83.494,257.95
115.69,83.176,258.67
120.5,82.805,259.55
124.81,82.389,260.59
128.66,81.935,261.8
132.08,81.45,263.17
135.13,80.938,264.7
137.84,80.404,266.4
140.26,79.853,268.26
142.43,79.286,270.27
144.37,78.706,272.45
146.13,78.116,274.79
147.72,77.517,277.29
149.16,76.911,279.95
150.47,76.298,282.76
151.67,75.681,285.74
152.77,75.059,288.86
153.78,74.434,292.15
154.71,73.806,295.59
155.58,73.175,299.19
156.38,72.543,302.94
157.12,71.91,306.84
157.81,71.276,310.9
158.46,70.641,315.1
