1,3.18978804511537e-07
2,3.17548401759912e-07
3,3.13061596185785e-07
4,3.11598937713217e-07
5,3.0022081635665e-07
6,2.95954096077442e-07
7,2.92480183779257e-07
8,2.82909185386053e-07
9,2.77971195672633e-07
10,2.76835502593795e-07
11,2.75266707401685e-07
12,2.68648665429927e-07
13,2.55556143428165e-07
14,2.49247104950826e-07
15,2.44545268043728e-07
16,2.28133761005797e-07
17,2.23215361806334e-07
18,2.2196862139196e-07
19,2.15708813063809e-07
20,2.10801690516996e-07
21,2.06862169532486e-07
22,1.96166709959264e-07
23,1.9102810931349e-07
24,1.8329060652187e-07
25,1.77100467027184e-07
26,1.72600694830559e-07
27,1.711979694157e-07
28,1.66624730897462e-07
29,1.62085767546423e-07
30,1.52567945665299e-07
31,1.49778589189557e-07
32,1.48063275785526e-07
33,1.39702085690759e-07
34,1.37315625502475e-07
35,1.3443204334531e-07
36,1.31672973457423e-07
37,1.23250797546273e-07
38,1.20643979789845e-07
39,1.15301802113794e-07
40,1.13534193340935e-07
41,1.09384887514104e-07
42,1.07454486884186e-07
43,1.04661245536989e-07
44,1.00854421615915e-07
45,9.78056959321608e-08
46,9.35303368245062e-08
47,9.23346068772688e-08
48,8.83344370537162e-08
49,8.47129948408498e-08
50,8.3030265960381e-08
51,8.18391240874811e-08
52,7.90177112886369e-08
53,7.73824998890616e-08
54,7.47996732618297e-08
55,7.38833301931532e-08
56,7.0897841558586e-08
57,6.82135504504255e-08
58,6.62645265891185e-08
59,6.3306962989463e-08
60,6.17829684052276e-08
61,6.05496339516624e-08
62,5.8195044086516e-08
63,5.73646803117105e-08
64,5.61582176773559e-08
65,5.32682744208433e-08
66,5.24288190384726e-08
67,5.10309880357825e-08
68,4.98229110082789e-08
69,4.76649100318487e-08
70,4.70234090397575e-08
71,4.61719634218437e-08
72,4.42446360139132e-08
73,4.34783974991085e-08
74,4.20629672951873e-08
75,4.09825054703049e-08
76,4.09191725716894e-08
77,3.86831623319493e-08
78,3.84262389857259e-08
79,3.57146609544194e-08
80,3.51810386283066e-08
81,3.45433296440814e-08
82,3.44558132724248e-08
83,3.32641700811769e-08
84,3.26747927978054e-08
85,3.11203337332273e-08
86,3.07853948244628e-08
87,2.96663204020398e-08
88,2.9361883463703e-08
89,2.80265926129371e-08
90,2.76970498102653e-08
91,2.65955191610922e-08
92,2.59021343928365e-08
93,2.54884028110789e-08
94,2.43307280501495e-08
95,2.4098655790773e-08
96,2.33164955551606e-08
97,2.28188662708275e-08
98,2.22966406884796e-08
99,2.18848597458485e-08
100,2.168359586432e-08
101,2.03742275416988e-08
102,2.00804297155792e-08
103,1.98544618562268e-08
104,1.91397831748291e-08
105,1.88461341505498e-08
106,1.84501339341584e-08
107,1.78769008434374e-08
108,1.7478315604216e-08
109,1.67957734358356e-08
110,1.65702422484684e-08
111,1.62086399907278e-08
112,1.59164130693501e-08
113,1.55983666200582e-08
114,1.53959056102028e-08
115,1.49758808765049e-08
116,1.46263573346809e-08
117,1.40920775037484e-08
118,1.3542697574265e-08
119,1.34062103088729e-08
120,1.30245275654226e-08
121,1.2617411971275e-08
122,1.2526073470413e-08
123,1.22189001326428e-08
124,1.19817535667327e-08
125,1.15974125274491e-08
126,1.13447941923104e-08
127,1.10181473347466e-08
128,1.0661541343615e-08
129,1.04643690097313e-08
130,1.03494908272811e-08
131,1.00333987659686e-08
132,9.8528575201299e-09
133,9.56940377703897e-09
134,9.36881440075815e-09
135,9.08697962292963e-09
136,8.81488638196469e-09
137,8.73740165704813e-09
138,8.66555852780743e-09
139,8.44465987734982e-09
140,8.3985298513252e-09
141,8.09667618339926e-09
142,7.94436114993848e-09
143,7.82540947815044e-09
144,7.72029482522135e-09
145,7.4616134247592e-09
146,7.34092827783487e-09
147,7.00601945892517e-09
148,6.7866653862583e-09
149,6.68329354346263e-09
150,6.5188642511363e-09
151,6.38876957219512e-09
152,6.35006110909758e-09
153,6.14358107900603e-09
154,6.06508792294323e-09
155,5.95989926332973e-09
156,5.83376146747869e-09
157,5.74061055223991e-09
158,5.48749802457696e-09
159,5.3669118313348e-09
160,5.24094373293159e-09
161,5.12238194949967e-09
162,5.07833231604808e-09
163,4.92689081880393e-09
164,4.88678632208168e-09
165,4.74843550216154e-09
166,4.65776340848734e-09
167,4.53007176815124e-09
168,4.38293237643374e-09
169,4.3461164504044e-09
170,4.27847743222588e-09
171,4.2382177468551e-09
172,4.10595311036977e-09
173,3.95255801257975e-09
174,3.89705748343256e-09
175,3.88497804434996e-09
176,3.81260976626526e-09
177,3.69071709554133e-09
178,3.67600569366353e-09
179,3.56357108449636e-09
180,3.46461026031323e-09
181,3.39340761349327e-09
182,3.32746348019509e-09
183,3.2714652735475e-09
184,3.20979933592739e-09
185,3.07913480960324e-09
186,3.03284598015378e-09
187,3.01915019651218e-09
188,2.92701108587472e-09
189,2.90461434701119e-09
190,2.80721309320808e-09
191,2.70409065671457e-09
192,2.67833603613212e-09
193,2.65859450350378e-09
194,2.61638763931684e-09
195,2.51666888829789e-09
196,2.4806654122064e-09
197,2.45443145093953e-09
198,2.36916547866573e-09
199,2.30299008154036e-09
200,2.24810266365827e-09
201,2.24084078199797e-09
202,2.16784142212666e-09
203,2.11368523536994e-09
204,2.0975087525363e-09
205,2.07045066712358e-09
206,2.03185844430319e-09
207,1.97838075884985e-09
208,1.94023539692701e-09
209,1.86831220476104e-09
210,1.80841085675474e-09
211,1.78774289140387e-09
212,1.76203573604354e-09
213,1.68445026853061e-09
214,1.6643280009499e-09
215,1.62327058663933e-09
216,1.59324672161205e-09
217,1.54741335213137e-09
218,1.51758972094184e-09
219,1.47421354663796e-09
220,1.46032280783467e-09
221,1.4239389942171e-09
222,1.36790310616109e-09
223,1.32354898591171e-09
224,1.30208499768526e-09
225,1.27085596857462e-09
226,1.27021222048532e-09
227,1.20333443250207e-09
228,1.16535836003412e-09
229,1.14691781727449e-09
230,1.10240213941567e-09
231,1.05507820017833e-09
232,1.01595514016582e-09
233,9.81374221723071e-10
234,9.42419507736418e-10
235,9.32591682115238e-10
236,9.14470278611917e-10
237,8.87387497694215e-10
238,8.62799400219416e-10
239,8.26051219989498e-10
240,7.80485310474911e-10
241,7.52236371773788e-10
242,7.42428446122496e-10
243,7.13998446299188e-10
244,7.02274412387592e-10
245,6.59222886580727e-10
246,6.45155871291473e-10
247,6.21741044093987e-10
248,6.18859247394459e-10
249,5.8255924033533e-10
250,5.75078720230424e-10
251,5.52571720758028e-10
252,5.08625519606798e-10
253,4.98004664578588e-10
254,4.84649216447237e-10
255,4.5766622136422e-10
256,4.5154498452943e-10
257,4.26214230051613e-10
258,3.89880694486748e-10
259,3.81229119711118e-10
260,3.60969578971679e-10
261,3.59130807637228e-10
262,3.42904312788403e-10
263,3.18088473628766e-10
264,3.06886305811406e-10
265,2.97708388877278e-10
266,2.94096902088741e-10
267,2.78938813638165e-10
268,2.74025972371779e-10
269,2.58680505363999e-10
270,2.46935096558237e-10
271,2.26936016024296e-10
272,2.21194160282591e-10
273,2.01302878875092e-10
274,1.9277112298322e-10
275,1.84592498525584e-10
276,1.78293332268353e-10
277,1.76344647480778e-10
278,1.71544355799173e-10
279,1.5496898532464e-10
280,1.49997944235301e-10
281,1.49741690755178e-10
282,1.42598962227695e-10
283,1.28132512360059e-10
284,1.22941184818913e-10
285,1.08495118000582e-10
286,1.04766536978416e-10
287,1.01891162246706e-10
288,9.86657572207216e-11
289,9.6031359106153e-11
290,9.22791177592335e-11
291,8.76793027278838e-11
292,8.2107935181787e-11
293,7.87643364734692e-11
294,7.53592220740531e-11
295,7.3524377713308e-11
296,6.88097411732085e-11
297,6.62560914820522e-11
298,5.89360658040253e-11
299,5.45824900993658e-11
300,5.18785658232968e-11
301,4.94900514773555e-11
302,4.60235667612381e-11
303,4.34603059672278e-11
304,4.27034368861284e-11
305,4.17863543456921e-11
306,3.95298455910401e-11
307,3.55464711275964e-11
308,3.43676338274636e-11
309,3.24380959693961e-11
310,2.96465188383411e-11
311,2.91448982203469e-11
312,2.61299527826916e-11
313,2.56915116067722e-11
314,2.33795483787251e-11
315,2.30388250444978e-11
316,2.19071472441598e-11
317,2.12240495926647e-11
318,2.02231165759788e-11
319,1.77000551784258e-11
320,1.7011456060775e-11
321,1.6355742984682e-11
322,1.56962521381016e-11
323,1.50881393037252e-11
324,1.42449749640698e-11
325,1.31135402908767e-11
326,1.22144819220069e-11
327,1.21139382599504e-11
328,1.19360272861545e-11
329,1.01323182122037e-11
330,9.37733670357009e-12
331,8.54165566521426e-12
332,8.37741051726525e-12
333,8.03867634305551e-12
334,7.48783793390596e-12
335,7.08619666236742e-12
336,6.47297467237579e-12
337,6.28023133795659e-12
338,5.9908091321301e-12
339,5.53462010409819e-12
340,5.36369689989554e-12
341,4.76641676177909e-12
342,4.72505640734266e-12
343,4.43963750204328e-12
344,4.24056161078228e-12
345,3.73368579854681e-12
346,3.69149763010978e-12
347,3.28231449698256e-12
348,3.21892004166452e-12
349,3.18204857637556e-12
350,2.93252806353509e-12
351,2.67323108768982e-12
352,2.48362106877719e-12
353,2.24819680812466e-12
354,2.08587650421065e-12
355,1.97038145466239e-12
356,1.95818821562907e-12
357,1.91414110983077e-12
358,1.72300496155064e-12
359,1.64924707262533e-12
360,1.53582645801458e-12
361,1.42480585513083e-12
362,1.38289766726564e-12
363,1.31472780191965e-12
364,1.16544870101512e-12
365,1.11111936619823e-12
366,1.04205118769065e-12
367,9.94565484879577e-13
368,9.20325586697423e-13
369,8.99057276883873e-13
370,8.06520299698454e-13
371,7.41681760450868e-13
372,7.01617172831222e-13
373,6.59932367023643e-13
374,6.10486299999192e-13
375,5.76332917074114e-13
376,5.58186558209391e-13
377,5.07396208398974e-13
378,4.82804206542634e-13
379,4.78976453744032e-13
380,4.26326710167151e-13
381,4.07456223373373e-13
382,3.69691297285991e-13
383,3.43312242012858e-13
384,3.18923981723773e-13
385,2.99657473772364e-13
386,2.82024980218879e-13
387,2.60838982752938e-13
388,2.452694980665e-13
389,2.30687895198344e-13
390,2.20439861257863e-13
391,2.03165510356838e-13
392,1.871269274632e-13
393,1.7927262851587e-13
394,1.70927592357178e-13
395,1.54452074822576e-13
396,1.47021307636852e-13
397,1.3302982139704e-13
398,1.27917306251043e-13
399,1.21351285049684e-13
400,1.11969135282025e-13
401,1.09074148296419e-13
402,1.00915380220821e-13
403,9.33279697963003e-14
404,8.78176321608268e-14
405,8.73979091359249e-14
406,8.183686120297e-14
407,7.334601639339e-14
408,6.95698316247076e-14
409,6.86087859834673e-14
410,5.85704337207836e-14
411,5.29190869587704e-14
412,4.84729328633091e-14
413,4.61383384944734e-14
414,4.21579178175696e-14
415,4.08319006699127e-14
416,4.01952374527218e-14
417,3.75455580760867e-14
418,3.53430602739272e-14
419,3.24819761983511e-14
420,3.12279676749384e-14
421,2.79182686934332e-14
422,2.71419427035099e-14
423,2.52335640968569e-14
424,2.166404492417e-14
425,1.98602813480537e-14
426,1.97838188176627e-14
427,1.85441892774416e-14
428,1.76572409650881e-14
429,1.65582932381465e-14
430,1.45911623383063e-14
431,1.37539888790481e-14
432,1.28036415681743e-14
433,1.21893438345071e-14
434,1.17561624867101e-14
435,1.09265006595464e-14
436,1.02880756258452e-14
437,9.82451268725017e-15
438,9.09629949286692e-15
439,9.00303452180873e-15
440,8.00518828610082e-15
441,7.7889140699073e-15
442,6.37253634692297e-15
443,6.1756217707315e-15
444,5.7131193345446e-15
445,5.29344488758348e-15
446,4.82723550005493e-15
447,4.54160828328912e-15
448,4.32278142231357e-15
449,4.1236336134661e-15
450,3.79425160508687e-15
451,3.63782452622237e-15
452,3.48680136590461e-15
453,3.14375218916242e-15
454,2.97226763649031e-15
455,2.89542834580253e-15
456,2.80638255106335e-15
457,2.56019678196386e-15
458,2.40306083424646e-15
459,2.11919383007065e-15
460,1.86858291800685e-15
461,1.84710536945436e-15
462,1.78777452259627e-15
463,1.4860820511378e-15
464,1.38567143217405e-15
465,1.38186038251737e-15
466,1.31245882596851e-15
467,1.15875902441315e-15
468,1.13266532732808e-15
469,1.10514508841065e-15
470,9.85497929029779e-16
471,9.68296782272923e-16
472,8.57589373678777e-16
473,7.87635495458704e-16
474,7.32955095964727e-16
475,6.5203796312065e-16
476,6.34456005823411e-16
477,6.0232696424154e-16
478,5.48212494681491e-16
479,4.79830606877605e-16
480,4.53351173896991e-16
481,4.45461433154776e-16
482,4.00209760903688e-16
483,3.83845158540973e-16
484,3.72161357600807e-16
485,3.29672663315642e-16
486,3.25638985047543e-16
487,3.10405578269585e-16
488,2.93147653387514e-16
489,2.57652424451122e-16
490,2.54572140702313e-16
491,2.36971420496321e-16
492,2.12126508911677e-16
493,2.04283155838727e-16
494,1.86079262429778e-16
495,1.75712283395283e-16
496,1.55612637183006e-16
497,1.48545718775491e-16
498,1.44648444440243e-16
499,1.3963614377679e-16
500,1.20118705777786e-16
501,1.13696618567003e-16
502,1.03563627369929e-16
503,1.01149569513995e-16
504,9.60590121727303e-17
505,8.75559374163624e-17
506,8.17680526230437e-17
507,7.08776638876071e-17
508,6.52415115420614e-17
509,5.78974862023816e-17
510,5.51840104422819e-17
511,5.25048578108418e-17
512,4.65943306983272e-17
513,4.55583685680826e-17
514,4.40681041243417e-17
515,4.16837559657656e-17
516,3.80044520285715e-17
517,3.65552508164384e-17
518,3.20947026677574e-17
519,3.06775599716286e-17
520,2.88157712729859e-17
521,2.72313688271555e-17
522,2.58830238167336e-17
523,2.47761524002666e-17
524,2.23414777878151e-17
525,2.09295807878655e-17
526,2.05959036572262e-17
527,1.6844539470027e-17
528,1.62659775477169e-17
529,1.50095617761077e-17
530,1.45973665860149e-17
531,1.26136512865126e-17
532,1.240706708758e-17
533,1.16662647805779e-17
534,1.10987877857588e-17
535,1.02008160884097e-17
536,9.14950636999371e-18
537,8.92894657769348e-18
538,8.35956763601468e-18
539,8.22773924873103e-18
