1	2.40566677782583e-05
2	2.20341900622725e-05
3	2.02413565034642e-05
4	1.93967987534308e-05
5	1.83057277806633e-05
6	1.70888378982066e-05
7	1.59063613992928e-05
8	1.52470580439958e-05
9	1.30216215463978e-05
10	1.29873726829179e-05
11	1.22905187919493e-05
12	1.09261093569461e-05
13	1.03290530692247e-05
14	9.90997529905161e-06
15	9.46784157738846e-06
16	8.94157683516432e-06
17	8.61550875690493e-06
18	8.0669887430717e-06
19	7.48243742870488e-06
20	7.07972364130332e-06
21	6.86556363671279e-06
22	6.59073192506985e-06
23	6.44535119577404e-06
24	6.2864500531248e-06
25	5.79362141617905e-06
26	5.55747398129675e-06
27	5.40946957199549e-06
28	5.02008827838035e-06
29	4.8412362295513e-06
30	4.58980632402672e-06
31	4.43678465206914e-06
32	4.32312565385864e-06
33	4.09784062009365e-06
34	3.86329461443045e-06
35	3.77952847239499e-06
36	3.66034108195466e-06
37	3.34987853096573e-06
38	3.10483497825282e-06
39	3.01406432229332e-06
40	2.86336473436271e-06
41	2.68037066740387e-06
42	2.60651419509531e-06
43	2.59639556623069e-06
44	2.47453994369128e-06
45	2.40628636879219e-06
46	2.30587017254336e-06
47	2.19821679795449e-06
48	2.11489567103641e-06
49	2.09127286148261e-06
50	1.96398086611345e-06
51	1.83161329594807e-06
52	1.73881565457693e-06
53	1.71011822616515e-06
54	1.63315817010696e-06
55	1.61423547915174e-06
56	1.46625403532085e-06
57	1.45766317024312e-06
58	1.33539096259691e-06
59	1.32557794373719e-06
60	1.26260179958595e-06
61	1.23004445239868e-06
62	1.16223011123472e-06
63	1.11476431854303e-06
64	1.05868102963596e-06
65	1.02980578371609e-06
66	1.00849438117528e-06
67	9.03901390903379e-07
68	8.75695403667284e-07
69	8.25809545731269e-07
70	8.0355764084386e-07
71	7.44347798291595e-07
72	7.16176491374724e-07
73	6.87312126847053e-07
74	6.37918864311008e-07
75	6.31427189833837e-07
76	6.07652422622767e-07
77	5.65377278297925e-07
78	5.36348186327926e-07
79	5.202757013915e-07
80	4.90290880129792e-07
81	4.83628955989049e-07
82	4.68140836205996e-07
83	4.55126419359434e-07
84	4.23805357333789e-07
85	4.01607377771822e-07
86	3.99007445162435e-07
87	3.79356107559528e-07
88	3.63593236315672e-07
89	3.36487996696544e-07
90	3.20187069091372e-07
91	3.18560808069035e-07
92	3.10778663255264e-07
93	2.87661647613863e-07
94	2.84647246895615e-07
95	2.78066554457328e-07
96	2.73374655286717e-07
97	2.63229416064754e-07
98	2.54241664472496e-07
99	2.4594481961516e-07
100	2.36440807376712e-07
101	2.247741033535e-07
102	2.2065695460002e-07
103	2.00255138174774e-07
104	1.88741743649881e-07
105	1.83493775571642e-07
106	1.75968981375153e-07
107	1.71118779009089e-07
108	1.69595077681808e-07
109	1.63106461777244e-07
110	1.53412573250983e-07
111	1.48950524233057e-07
112	1.4320515946603e-07
113	1.42227985064908e-07
114	1.34009367385435e-07
115	1.30581628465718e-07
116	1.2280657171789e-07
117	1.20648273712216e-07
118	1.13584904429978e-07
119	1.09144867300126e-07
120	1.06097180466549e-07
121	1.05837749838013e-07
122	1.04601225508648e-07
123	9.64028116296605e-08
124	9.06802478430647e-08
125	8.87784768405377e-08
126	8.64210187814745e-08
127	8.21176969398064e-08
128	8.01755349419245e-08
129	7.69599500105976e-08
130	7.56784661708088e-08
131	7.26867989019625e-08
132	7.00511160007019e-08
133	6.82913125356667e-08
134	6.5722636158696e-08
135	6.24916748963584e-08
136	6.0086791367612e-08
137	5.86681049705941e-08
138	5.75292534368785e-08
139	5.72803508954741e-08
140	5.38250296290277e-08
141	5.17750209911613e-08
142	4.75371945646281e-08
143	4.63461373360956e-08
144	4.61201612575569e-08
145	4.4184316192948e-08
146	4.19152134449885e-08
147	4.00590053617482e-08
148	3.94684945539024e-08
149	3.80117168242374e-08
150	3.63228069771579e-08
151	3.51141097434056e-08
152	3.45394439900245e-08
153	3.26900134644348e-08
154	3.17188819330882e-08
155	3.01110126952148e-08
156	2.92750377357063e-08
157	2.86137265192609e-08
158	2.70200729089505e-08
159	2.63380163603134e-08
160	2.54398526935226e-08
161	2.47770141731081e-08
162	2.37866604343216e-08
163	2.26367421133141e-08
164	2.2195837488412e-08
165	2.02933727067517e-08
166	1.96150079159221e-08
167	1.9335339495388e-08
168	1.89165167636937e-08
169	1.8605390275493e-08
170	1.75601671070434e-08
171	1.70093776812578e-08
172	1.63711662875152e-08
173	1.57502432726891e-08
174	1.52061312519316e-08
175	1.4931537230193e-08
176	1.43286853725754e-08
177	1.39844622573487e-08
178	1.31304142636742e-08
179	1.26279358677267e-08
180	1.24371980536381e-08
181	1.22160309111045e-08
182	1.18713883464843e-08
183	1.17097956654556e-08
184	1.09239933578271e-08
185	1.0066480511299e-08
186	9.96369022951305e-09
187	9.32118419025093e-09
188	9.15638471932059e-09
189	8.98221927120829e-09
190	8.3839189596361e-09
191	8.35358237966601e-09
192	7.99584205498345e-09
193	7.7079332000073e-09
194	7.26057177534335e-09
195	7.20257286176523e-09
196	7.00593990789398e-09
197	6.49354617655382e-09
198	6.41375753365839e-09
199	6.34286712756708e-09
200	6.1424375726165e-09
201	6.03895052722261e-09
202	5.68651274454461e-09
203	5.50957781548772e-09
204	5.32660514217389e-09
205	5.24222940798359e-09
206	4.81313135495585e-09
207	4.48746829036748e-09
208	4.39498540635884e-09
209	4.19703189788241e-09
210	4.01859139258199e-09
211	3.86319305046551e-09
212	3.77611450807502e-09
213	3.63214454101267e-09
214	3.51849744081038e-09
215	3.3304328615846e-09
216	3.29270235234722e-09
217	3.20129888441777e-09
218	3.06397014999482e-09
219	2.95620918564907e-09
220	2.82895106587352e-09
221	2.78190871631768e-09
222	2.66042230202581e-09
223	2.62486170275837e-09
224	2.52862970894615e-09
225	2.45978425624122e-09
226	2.27817742808896e-09
227	2.26582579191114e-09
228	2.14702140553596e-09
229	2.06930469510764e-09
230	1.96280470822612e-09
231	1.89228565909095e-09
232	1.80157877062431e-09
233	1.73717317296089e-09
234	1.69233087349734e-09
235	1.56497292059178e-09
236	1.55664008126942e-09
237	1.53041993114886e-09
238	1.45471274837195e-09
239	1.4063347880871e-09
240	1.30019268371864e-09
241	1.25384284393747e-09
242	1.22368298768674e-09
243	1.18881078801425e-09
244	1.13610052612884e-09
245	1.08800257235764e-09
246	1.05581879617975e-09
247	9.84155458574997e-10
248	9.14969020751301e-10
249	9.06729438477829e-10
250	8.97850738977202e-10
251	8.65004415452095e-10
252	8.43442266356971e-10
253	7.80571518623235e-10
254	7.33248752007239e-10
255	7.16177901686789e-10
256	7.01231298031009e-10
257	6.64208167592116e-10
258	6.52323992214335e-10
259	6.26889590393685e-10
260	5.85447570533532e-10
261	5.5015661232266e-10
262	5.38969455133849e-10
263	5.24098891098048e-10
264	5.02512820824226e-10
265	4.82998820565059e-10
266	4.58383107248317e-10
267	4.47613784723293e-10
268	4.34962049984907e-10
269	4.00549359168751e-10
270	3.93876236887043e-10
271	3.85897854202748e-10
272	3.6976507596487e-10
273	3.50328716958273e-10
274	3.35891375027094e-10
275	3.35024315645448e-10
276	3.10742151724331e-10
277	3.05704222294672e-10
278	2.8487827754015e-10
279	2.7796025634389e-10
280	2.49038927653953e-10
281	2.36386779802331e-10
282	2.31927909397801e-10
283	2.19749039179378e-10
284	2.18620135244228e-10
285	2.08934803206211e-10
286	1.86783492604529e-10
287	1.84765690423118e-10
288	1.79041690526734e-10
289	1.7487593021284e-10
290	1.60219555103242e-10
291	1.53886259214591e-10
292	1.50407758491896e-10
293	1.41930326749401e-10
294	1.38462218138454e-10
295	1.29095387994472e-10
296	1.155292051907e-10
297	1.12964834082229e-10
298	1.11972552783111e-10
299	1.05042959666269e-10
300	1.01707766087585e-10
301	9.25037883947531e-11
302	8.69342014241935e-11
303	8.28885732378237e-11
304	7.92035107838115e-11
305	7.7846150643448e-11
306	6.91800390469768e-11
307	6.56325115759208e-11
308	6.51437964267909e-11
309	6.09455964688057e-11
310	5.93841953454652e-11
311	5.55981941609358e-11
312	5.24129720419888e-11
313	4.61672434695869e-11
314	4.45859288414009e-11
315	4.30815220387108e-11
316	3.99973106084799e-11
317	3.76040373479795e-11
318	3.58714400340609e-11
319	3.32955505366155e-11
320	3.17267088368709e-11
321	2.96452184716488e-11
322	2.46166951681707e-11
323	2.07914527013739e-11
